Player,Score,Wrong,Fixed_total,Attempted,Accuracy_fixed,Accuracy_attempted,Max_streak,Difficulty,Date,Completed
SmartBot10,0,3,10,4,0.0,0.0,0,medium,2025-07-03 20:39:06,False
SmartBot9,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:06,False
SmartBot11,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:39:06,True
SmartBot16,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:06,False
SmartBot1,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:06,False
SmartBot10,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:06,True
SmartBot8,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:06,True
SmartBot2,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:06,False
SmartBot4,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:06,True
SmartBot5,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:39:06,False
SmartBot19,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:06,False
SmartBot12,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:06,True
SmartBot13,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:06,False
SmartBot6,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:06,True
SmartBot17,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:39:07,True
SmartBot5,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:07,False
SmartBot8,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:07,True
SmartBot5,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:07,True
SmartBot17,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:07,False
SmartBot4,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:07,True
SmartBot8,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:07,False
SmartBot20,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:07,True
SmartBot2,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:07,True
SmartBot4,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:07,True
SmartBot5,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:07,True
SmartBot13,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:07,True
SmartBot16,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:07,True
SmartBot13,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:39:07,True
SmartBot5,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:07,True
SmartBot17,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:07,True
SmartBot3,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:08,False
SmartBot12,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:39:08,True
SmartBot3,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:39:08,True
SmartBot18,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:08,True
SmartBot11,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:08,True
SmartBot9,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:08,True
SmartBot1,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:08,False
SmartBot5,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:08,True
SmartBot9,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:39:08,True
SmartBot19,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:39:08,True
SmartBot8,5,3,10,9,0.5,0.56,2,medium,2025-07-03 20:39:08,False
SmartBot5,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:08,False
SmartBot7,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:08,True
SmartBot1,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:39:08,True
SmartBot8,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:08,True
SmartBot7,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:39:08,True
SmartBot11,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:09,True
SmartBot2,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:09,True
SmartBot11,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:09,False
SmartBot6,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:39:09,False
SmartBot13,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:09,True
SmartBot14,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:09,True
SmartBot9,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:09,True
SmartBot15,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:09,False
SmartBot20,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:09,True
SmartBot20,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:09,True
SmartBot17,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:09,True
SmartBot7,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:09,False
SmartBot4,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:09,False
SmartBot17,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:09,True
SmartBot12,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:09,False
SmartBot14,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:09,True
SmartBot7,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:39:10,True
SmartBot4,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:10,False
SmartBot8,7,3,10,10,0.7,0.7,6,medium,2025-07-03 20:39:10,True
SmartBot7,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:10,True
SmartBot11,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:10,True
SmartBot18,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:10,True
SmartBot6,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:10,True
SmartBot7,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:10,True
SmartBot6,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:10,True
SmartBot20,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:10,True
SmartBot16,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:10,False
SmartBot10,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:10,False
SmartBot2,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:10,True
SmartBot14,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:10,False
SmartBot9,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:39:10,False
SmartBot4,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:10,False
SmartBot8,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:11,True
SmartBot19,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:11,False
SmartBot1,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:11,False
SmartBot15,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:11,False
SmartBot18,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:11,True
SmartBot3,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:11,False
SmartBot9,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:11,True
SmartBot12,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:11,False
SmartBot7,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:11,False
SmartBot13,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:39:11,False
SmartBot10,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:11,True
SmartBot17,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:11,True
SmartBot10,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:11,False
SmartBot2,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:11,False
SmartBot15,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:11,False
SmartBot12,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:11,False
SmartBot19,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:12,False
SmartBot7,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:12,True
SmartBot1,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:12,False
SmartBot3,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:39:12,False
SmartBot13,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:12,False
SmartBot6,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:12,False
SmartBot8,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:12,True
SmartBot19,7,3,10,10,0.7,0.7,7,medium,2025-07-03 20:39:12,True
SmartBot9,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:12,False
SmartBot9,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:12,True
SmartBot20,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:12,True
SmartBot1,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:12,False
SmartBot18,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:12,False
SmartBot6,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:12,True
SmartBot20,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:12,False
SmartBot15,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:12,True
SmartBot7,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:39:13,True
SmartBot9,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:13,True
SmartBot13,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:13,True
SmartBot8,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:13,False
SmartBot9,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:13,False
SmartBot16,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:39:13,True
SmartBot14,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:13,True
SmartBot18,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:39:13,True
SmartBot3,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:13,False
SmartBot1,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:13,True
SmartBot16,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:13,True
SmartBot20,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:39:13,True
SmartBot10,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:39:13,False
SmartBot20,0,3,10,4,0.0,0.0,0,medium,2025-07-03 20:39:13,False
SmartBot13,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:13,False
SmartBot14,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:13,True
SmartBot4,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:13,False
SmartBot4,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:14,True
SmartBot5,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:14,True
SmartBot12,5,3,10,9,0.5,0.56,2,medium,2025-07-03 20:39:14,False
SmartBot18,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:14,True
SmartBot19,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:14,True
SmartBot10,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:14,True
SmartBot8,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:14,False
SmartBot19,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:39:14,True
SmartBot15,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:14,False
SmartBot4,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:14,True
SmartBot17,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:14,True
SmartBot9,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:14,False
SmartBot20,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:39:14,True
SmartBot15,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:14,False
SmartBot5,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:14,True
SmartBot13,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:14,True
SmartBot19,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:14,True
SmartBot19,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:15,True
SmartBot11,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:15,True
SmartBot16,7,3,10,10,0.7,0.7,6,medium,2025-07-03 20:39:15,True
SmartBot2,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:15,False
SmartBot16,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:15,True
SmartBot2,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:15,True
SmartBot18,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:15,True
SmartBot7,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:15,True
SmartBot19,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:15,False
SmartBot11,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:15,False
SmartBot16,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:15,True
SmartBot18,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:15,False
SmartBot7,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:15,False
SmartBot11,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:15,True
SmartBot20,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:39:15,True
SmartBot1,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:15,False
SmartBot14,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:39:16,True
SmartBot15,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:39:16,True
SmartBot10,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:16,False
SmartBot1,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:39:16,False
SmartBot10,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:16,False
SmartBot16,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:16,True
SmartBot6,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:16,False
SmartBot19,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:16,True
SmartBot18,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:16,True
SmartBot1,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:39:16,False
SmartBot11,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:16,False
SmartBot15,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:16,False
SmartBot15,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:16,True
SmartBot5,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:39:16,True
SmartBot15,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:16,False
SmartBot7,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:16,False
SmartBot5,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:16,True
SmartBot9,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:17,False
SmartBot15,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:39:17,False
SmartBot15,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:17,True
SmartBot11,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:17,False
SmartBot13,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:17,True
SmartBot10,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:17,True
SmartBot14,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:17,False
SmartBot9,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:17,False
SmartBot8,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:39:17,False
SmartBot15,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:17,False
SmartBot10,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:17,True
SmartBot17,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:17,False
SmartBot14,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:17,False
SmartBot4,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:17,False
SmartBot14,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:17,False
SmartBot17,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:17,True
SmartBot17,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:17,False
SmartBot2,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:39:18,False
SmartBot15,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:39:18,False
SmartBot7,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:18,True
SmartBot5,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:18,True
SmartBot17,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:18,False
SmartBot10,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:18,False
SmartBot18,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:18,True
SmartBot5,0,3,10,4,0.0,0.0,0,medium,2025-07-03 20:39:18,False
SmartBot14,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:18,False
SmartBot13,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:18,False
SmartBot13,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:18,False
SmartBot17,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:18,False
SmartBot4,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:39:18,False
SmartBot7,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:39:18,False
SmartBot9,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:18,True
SmartBot18,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:18,False
SmartBot20,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:18,False
SmartBot16,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:19,False
SmartBot7,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:19,True
SmartBot9,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:19,False
SmartBot14,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:19,False
SmartBot12,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:19,True
SmartBot20,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:19,True
SmartBot10,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:19,True
SmartBot3,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:19,True
SmartBot2,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:19,True
SmartBot18,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:39:19,True
SmartBot1,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:19,True
SmartBot12,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:19,True
SmartBot5,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:19,True
SmartBot7,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:19,False
SmartBot17,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:19,True
SmartBot3,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:19,False
SmartBot4,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:19,True
SmartBot16,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:20,True
SmartBot9,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:20,True
SmartBot4,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:39:20,True
SmartBot18,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:20,False
SmartBot3,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:20,True
SmartBot7,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:20,True
SmartBot19,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:39:20,True
SmartBot8,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:20,False
SmartBot14,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:20,False
SmartBot6,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:20,True
SmartBot12,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:20,True
SmartBot16,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:39:20,False
SmartBot5,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:20,False
SmartBot1,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:20,True
SmartBot16,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:20,True
SmartBot17,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:20,True
SmartBot12,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:20,True
SmartBot18,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:21,False
SmartBot3,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:39:21,False
SmartBot16,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:39:21,True
SmartBot9,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:21,True
SmartBot19,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:21,True
SmartBot12,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:39:21,False
SmartBot2,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:21,False
SmartBot7,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:21,False
SmartBot14,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:21,True
SmartBot20,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:21,True
SmartBot6,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:21,False
SmartBot10,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:21,True
SmartBot19,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:21,True
SmartBot5,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:21,True
SmartBot6,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:21,False
SmartBot19,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:21,False
SmartBot5,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:22,False
SmartBot10,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:22,True
SmartBot11,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:22,False
SmartBot11,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:22,True
SmartBot3,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:39:22,True
SmartBot13,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:22,False
SmartBot10,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:22,True
SmartBot9,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:22,True
SmartBot1,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:22,True
SmartBot3,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:39:22,True
SmartBot6,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:22,False
SmartBot20,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:22,False
SmartBot13,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:22,True
SmartBot12,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:39:22,False
SmartBot18,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:22,True
SmartBot12,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:39:22,True
SmartBot5,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:39:22,True
SmartBot10,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:23,False
SmartBot5,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:23,True
SmartBot10,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:39:23,False
SmartBot20,7,3,10,10,0.7,0.7,6,medium,2025-07-03 20:39:23,True
SmartBot15,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:23,True
SmartBot12,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:23,True
SmartBot1,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:23,False
SmartBot10,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:23,False
SmartBot7,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:23,True
SmartBot17,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:39:23,False
SmartBot9,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:23,False
SmartBot19,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:23,True
SmartBot19,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:39:23,False
SmartBot3,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:23,False
SmartBot16,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:23,True
SmartBot1,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:39:23,False
SmartBot19,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:23,True
SmartBot15,7,3,10,10,0.7,0.7,6,medium,2025-07-03 20:39:24,True
SmartBot6,5,3,10,9,0.5,0.56,2,medium,2025-07-03 20:39:24,False
SmartBot14,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:24,True
SmartBot1,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:39:24,True
SmartBot7,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:39:24,False
SmartBot16,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:39:24,True
SmartBot8,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:39:24,True
SmartBot5,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:24,True
SmartBot2,7,3,10,10,0.7,0.7,6,medium,2025-07-03 20:39:24,True
SmartBot9,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:24,False
SmartBot11,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:24,True
SmartBot14,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:24,True
SmartBot19,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:39:24,True
SmartBot10,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:39:24,False
SmartBot13,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:39:24,True
SmartBot16,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:39:24,True
SmartBot19,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:39:25,True
SmartBot11,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:25,True
SmartBot4,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:25,True
SmartBot11,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:39:25,True
SmartBot3,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:25,False
SmartBot16,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:39:25,True
SmartBot7,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:39:25,False
SmartBot6,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:39:25,True
SmartBot20,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:39:25,False
SmartBot17,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:39:25,True
SmartBot11,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:39:25,False
SmartBot1,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:39:25,True
SmartBot10,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:39:25,True
